,image_name,target,class_0_pred,class_1_pred,class_2_pred,class_3_pred,class_4_pred,class_5_pred,class_6_pred,class_7_pred,class_8_pred,binary_target
11,ISIC_0028034,7,1.9501829308301303e-93,7.809547115123458e-69,7.745500679480991e-34,0.0,4.15754636670659e-139,0.0,8.980028599750266e-17,1.0,2.0265833287868157e-17,0
12,ISIC_9662367,8,2.115987147810618e-89,4.294134475886862e-69,4.505609657318032e-37,0.0,7.861621552284607e-133,0.0,3.5834453979284946e-26,5.4084701323460625e-17,1.0,0
13,ISIC_2266312,8,1.609345761958085e-86,6.8085361426024614e-62,1.763472506422714e-34,0.0,5.141220122490931e-128,0.0,6.092688711657079e-20,3.1267498344647963e-14,0.9999999999999687,0
14,ISIC_5248948,8,1.3558808786939257e-91,1.5316468232967468e-70,2.0964656057126483e-35,0.0,8.484268882717276e-133,0.0,1.0007174043353952e-23,2.1568422271494454e-17,1.0,0
15,ISIC_0061799,6,9.019879075698156e-68,2.780646932939807e-59,4.413977390336403e-31,0.0,4.941732695955736e-107,0.0,0.9999999999987501,1.2499920412002503e-12,3.660835592628585e-22,1
16,ISIC_3628451,8,5.745809993411326e-89,3.394272199750309e-68,4.997632871152535e-33,0.0,1.1517737932328113e-133,0.0,1.266803088286468e-24,1.1118323802194444e-16,0.9999999999999998,0
17,ISIC_0033991,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
18,ISIC_1916757,7,3.4377961988597966e-95,1.5829683750836293e-66,2.0642057785450397e-35,0.0,1.2417520706582319e-138,0.0,2.7123428099049767e-19,1.0,9.556262620704437e-17,0
19,ISIC_2916164,7,1.095437563310871e-81,4.328784209369751e-56,4.956777409661277e-34,0.0,3.932628612020809e-117,0.0,1.3624156355659405e-12,0.9999999999986375,2.962062584578923e-19,0
20,ISIC_3716504,7,4.192989012807074e-87,1.5696496016022457e-66,5.021239032519811e-32,0.0,1.6118405468263618e-130,0.0,8.935818223304576e-18,1.0,1.4857631659641618e-18,0
21,ISIC_0059268,1,1.669987261429773e-42,1.0,9.14000232712061e-25,0.0,3.4547994004060644e-99,0.0,1.0672404313315993e-22,3.30027270372692e-17,4.6847904560902144e-23,0
22,ISIC_7288949,8,4.893488471099679e-61,2.481253658048493e-54,1.449688927665288e-18,0.0,1.0746050188415665e-119,0.0,2.1862979108586645e-22,4.776984362306277e-18,1.0,0
23,ISIC_6383291,8,1.1339430298563147e-92,7.627042647276366e-74,2.7924546470303898e-39,0.0,2.3214403270851796e-143,0.0,2.2804110865438597e-24,1.486433125583561e-18,1.0,0
24,ISIC_8083159,8,3.906555909492203e-90,6.167976216083219e-67,3.415987368156158e-36,0.0,6.070382504204057e-131,0.0,5.769832348107678e-23,1.3872778994258385e-17,1.0,0
25,ISIC_0058477,7,3.3330978458549445e-83,1.95160635023601e-60,1.352955125289814e-26,0.0,6.579726566979891e-124,0.0,1.3563896412585475e-15,0.9999999999999987,4.2475474664267107e-17,0
26,ISIC_0031891,7,2.6450371552887744e-88,9.266597918281418e-60,6.422905425116982e-35,0.0,2.464074722779146e-127,0.0,1.8431067694148052e-17,1.0,8.734335801053846e-18,0
27,ISIC_0071256,0,1.0,3.029214326650739e-132,2.4508085989443093e-125,0.0,6.133744515750856e-183,0.0,1.1542328802316024e-125,4.004920387497366e-127,8.592289389097141e-133,0
28,ISIC_0073189,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
29,ISIC_0054085,6,3.231883590806345e-86,5.040267531217229e-52,2.077971710148562e-29,0.0,7.020671939185145e-126,0.0,1.0,5.95545720313653e-18,2.4881455273951062e-21,1
30,ISIC_5019303,7,4.306998927575771e-82,1.8730983688690308e-57,6.477826944405818e-32,0.0,1.0849638403897738e-134,0.0,1.2264012938169805e-17,1.0,2.94086414569954e-17,0
31,ISIC_0067604,0,1.0,2.51170752828416e-104,2.3451862129466142e-89,0.0,7.298416272483115e-156,0.0,7.787971078329177e-93,1.025823626506835e-92,2.2642067804700374e-98,0
32,ISIC_0029726,6,2.3436677348217095e-83,7.202297314281436e-60,3.4701389460196694e-28,0.0,2.950935767602068e-100,0.0,0.9999999999999996,4.228188453413692e-16,1.3094990501636485e-21,1
33,ISIC_0025900,7,2.7282599307606964e-87,4.237880587297964e-63,8.249516922431186e-29,0.0,7.423366771314251e-131,0.0,1.3127582631894984e-14,9.133324827730564e-05,0.9999086667517096,0
34,ISIC_7889231,8,2.0960626989427404e-81,6.109913055032762e-63,1.716984407594578e-19,0.0,8.741143786048193e-133,0.0,3.0543106838582627e-13,5.1923929162291027e-11,0.9999999999477707,0
35,ISIC_0250064,7,1.2314564000165738e-89,9.459409437409889e-60,8.114365258805233e-33,0.0,7.841951852675118e-132,0.0,4.679729850905732e-19,1.0,4.337779064040805e-17,0
36,ISIC_1952049,8,2.329332687357634e-93,2.042203707658436e-74,3.816991312569269e-33,0.0,6.7147772806444516e-133,0.0,2.728559678888277e-22,1.0213670260066116e-16,1.0,0
37,ISIC_7212966,8,1.9496249164239812e-84,3.479318663472911e-59,2.498572094668881e-31,0.0,3.6162280800664653e-128,0.0,2.937402642126919e-15,1.7501360496869412e-07,0.9999998249863922,0
38,ISIC_0029668,7,1.6094758369639666e-88,3.4728986099310335e-68,1.0477737805747486e-27,0.0,1.5346331454416623e-134,0.0,4.589982064540162e-19,1.0,7.383667998384836e-19,0
39,ISIC_6753254,7,4.683920542839238e-90,1.2804199766290887e-60,8.803001684472276e-36,0.0,1.0862372022438902e-129,0.0,1.6639335971512672e-21,1.0,1.296384350597997e-18,0
40,ISIC_0029097,7,1.561167377571914e-85,2.773183870077828e-66,3.2978868993418146e-30,0.0,5.714603108558376e-126,0.0,1.3387510071062048e-17,0.9999999999999953,4.6432590764723495e-15,0
41,ISIC_0064889,7,2.6500647405085675e-73,4.930947150846399e-50,4.847205784070511e-29,0.0,3.434613669637696e-119,0.0,0.0008983688925373968,0.9988428878205341,0.0002587432869284988,0
42,ISIC_2176462,8,3.16803456751354e-89,9.59644125519837e-72,5.355045548624156e-36,0.0,1.818140122626804e-137,0.0,1.1496762300656444e-22,3.128714310907587e-16,0.9999999999999998,0
43,ISIC_8165434,8,3.2281453454660134e-90,8.079931301782762e-69,1.4602900345128574e-37,0.0,7.353022763542807e-133,0.0,9.664278177621725e-25,3.3273541472251556e-18,1.0,0
44,ISIC_2100640,7,6.7596796227864615e-87,2.3039389535983494e-63,4.593637748465859e-35,0.0,4.924666452381241e-132,0.0,5.3073489484742174e-20,1.0,8.67908627770458e-19,0
45,ISIC_0027131,7,1.6955038929687913e-84,8.067456224106298e-64,1.3629327543230045e-30,0.0,1.09092434239392e-128,0.0,2.021043753731421e-18,1.0,5.316736883608333e-19,0
46,ISIC_0653456,7,3.2223068532852425e-90,8.148503975895857e-68,6.3677135145580205e-37,0.0,1.5219318278628317e-129,0.0,2.8569480112866647e-19,1.0,2.4390701245066407e-20,0
47,ISIC_0025696,4,1.0,2.0612589664907554e-89,1.7974631551983348e-86,0.0,7.158848080422854e-56,0.0,3.427140222947229e-85,1.3995833280461726e-84,3.317503368718415e-96,0
48,ISIC_0072868,6,3.552456141773006e-87,5.881473647385176e-64,9.15130475276935e-36,0.0,4.319216796719687e-121,0.0,1.0,3.940486575501532e-20,1.3443322794742097e-28,1
49,ISIC_2746860,8,2.6305950788062888e-92,4.0245992604362865e-74,1.156282049728137e-37,0.0,7.771186542962463e-141,0.0,1.9306126182164667e-23,4.676994598729599e-17,1.0,0
50,ISIC_0033433,7,3.793437883814202e-87,2.80443032557751e-62,6.252125278013858e-31,0.0,1.7889244862909505e-141,0.0,1.1466723268810246e-16,0.9999999999999931,6.7014041502575824e-15,0
51,ISIC_6251647,8,1.1916054188418314e-91,6.42722667645105e-69,2.2333235873614603e-34,0.0,4.33281381226577e-134,0.0,1.5435426163150558e-25,5.890363666280024e-18,1.0,0
52,ISIC_9647024,8,2.7244872766001793e-92,7.275985977887834e-73,4.423179276503067e-35,0.0,2.4954762646006295e-134,0.0,7.516976499560586e-21,6.0603075424491e-16,0.9999999999999993,0
53,ISIC_4158432,8,3.9022149473522113e-94,8.329294704582864e-74,2.8382892149186975e-42,0.0,3.1425558598038655e-144,0.0,6.411660147871181e-25,8.738599202781612e-15,0.9999999999999913,0
54,ISIC_7852801,8,2.0569931455634586e-90,2.9289097456074696e-70,7.345503135481119e-35,0.0,7.272319139252008e-133,0.0,3.874240075022954e-24,3.054500554000269e-17,1.0,0
55,ISIC_0026838,7,3.405620430035313e-82,5.401836670057924e-59,9.487488158306211e-33,0.0,3.6385294442627195e-130,0.0,7.614437852035696e-17,1.0,3.232811125923597e-17,0
56,ISIC_0025948,4,2.638712595191577e-148,3.832223344567203e-115,2.835651106039632e-123,0.0,1.0,0.0,1.2415115113671322e-126,4.7797115143592e-124,4.877811576181735e-131,0
57,ISIC_1537958,8,2.5311459279400576e-92,6.765582630662582e-69,8.348026443625392e-35,0.0,1.2234046954313333e-135,0.0,2.119272730205539e-22,5.43692104261792e-16,0.9999999999999996,0
58,ISIC_7270233,8,2.1824597597070743e-90,1.6183973874559755e-69,1.01405455790068e-34,0.0,1.1198387333109935e-132,0.0,1.2826613951688509e-22,2.1576819957601458e-16,0.9999999999999998,0
59,ISIC_0025092,7,4.613690541688246e-93,3.0028015154795137e-71,4.078756024245976e-34,0.0,2.345684256623153e-128,0.0,8.325190573474498e-21,1.0,7.502225516853838e-19,0
60,ISIC_9654366,8,8.637403383692149e-85,1.2960852897923396e-70,9.688306495325513e-35,0.0,1.1168038610551034e-137,0.0,2.033431821756487e-23,8.677966051225965e-16,0.9999999999999991,0
61,ISIC_0012682_downsampled,7,1.7131729435851149e-87,4.289502321494799e-61,4.512219655310341e-36,0.0,6.216656262176726e-130,0.0,6.249164246149842e-14,0.9999999999999376,6.979374044854017e-18,0
62,ISIC_3404606,7,3.796640414672972e-86,1.333608594360801e-61,3.488245759340661e-32,0.0,2.0908796980940336e-127,0.0,4.086630613259683e-18,1.0,2.2670001434571237e-17,0
63,ISIC_0070465,6,2.5153368374322063e-92,3.999784317866645e-74,5.69022924986196e-52,0.0,4.475141217398485e-137,0.0,1.0,7.706194627573904e-21,1.5737184034036177e-28,1
64,ISIC_1362265,7,9.366387730740243e-88,1.539269836332116e-64,5.217300048835741e-35,0.0,2.6008075200976737e-127,0.0,7.519332100035939e-19,1.0,4.444281929806065e-17,0
65,ISIC_0055735,1,8.571624796905581e-72,1.0,2.6956971122084134e-75,0.0,2.899873855846272e-142,0.0,5.451674701166273e-73,5.371591408521498e-72,1.8510048535506257e-76,0
66,ISIC_9354237,8,3.7897473757745076e-91,1.0491996998995316e-67,9.787497283434398e-35,0.0,1.5979264665855426e-134,0.0,8.375810954296136e-21,1.9515334927576942e-14,0.9999999999999805,0
67,ISIC_4284380,8,2.1174339782280605e-90,2.9282193959685566e-73,1.5614945864397823e-40,0.0,4.0311725625030387e-140,0.0,1.0280210385822789e-27,1.532327922069571e-20,1.0,0
68,ISIC_0032837,7,1.0322107630254885e-67,1.5902886778537934e-56,3.452985474137456e-26,0.0,1.6575652454417476e-124,0.0,1.8142726286288686e-17,0.9999999999999964,3.4651516419659234e-15,0
69,ISIC_3794186,8,1.0686489794938049e-91,9.271661658873116e-70,4.109536233335457e-37,0.0,8.435586803045904e-135,0.0,2.1858526037783626e-23,7.814901567172131e-17,1.0,0
70,ISIC_0029364,7,2.244024550017616e-90,3.674106686803107e-62,9.11066708413646e-31,0.0,6.390511586962819e-132,0.0,2.3394291174313662e-11,0.999999999976575,3.0579585942687866e-14,0
71,ISIC_4597011,8,2.1672652442570565e-86,1.2511186633721894e-71,8.101890733673029e-38,0.0,2.7841010379411334e-138,0.0,1.2169693724190796e-24,8.930777531604393e-17,1.0,0
72,ISIC_0054423,2,6.895557116006837e-86,7.30675216059636e-73,1.0,0.0,1.2559151566053424e-116,0.0,4.806063110365114e-28,9.001692116335914e-29,6.903376272445442e-31,0
73,ISIC_2586109,8,8.084067221997355e-99,1.5164477678240591e-71,1.4460285099577827e-35,0.0,3.1589486303263124e-133,0.0,3.106687044161825e-21,3.6532489304602126e-16,0.9999999999999996,0
74,ISIC_1696516,8,1.0934403157426574e-89,2.0360005427282037e-73,2.156282169541948e-36,0.0,8.529749484584338e-132,0.0,1.547931078744022e-24,6.917657116785936e-17,1.0,0
75,ISIC_6365534,7,7.358596203522347e-84,9.29690378328603e-60,5.668621048010374e-28,0.0,3.75595923181562e-127,0.0,3.9607408014376484e-19,1.0,1.2512710412081612e-17,0
76,ISIC_0055682,7,9.087519345195308e-82,1.6942287863027082e-48,2.953801710847472e-29,0.0,3.6328607298066285e-123,0.0,4.5653629585175046e-17,0.9999999999999958,4.251199202800275e-15,0
77,ISIC_0029699,7,2.0277294559604979e-91,4.7436535827608515e-62,1.3191712991013228e-36,0.0,9.905211579811596e-124,0.0,9.969913281857818e-18,0.9999999999999998,3.2327590456854396e-16,0
78,ISIC_0071434,6,4.295783103133908e-91,3.340680173013153e-64,3.5080309048480946e-43,0.0,2.816573641229904e-131,0.0,1.0,2.5573346755841438e-24,1.6839522326797186e-31,1
79,ISIC_8470398,8,2.12443232114429e-92,7.800083097922107e-70,2.9488404946873626e-37,0.0,4.7073998927890885e-136,0.0,3.5024484218224146e-24,8.638542141323188e-18,1.0,0
80,ISIC_0027788,1,3.388919994876853e-77,1.0,1.0923392503202414e-46,0.0,2.917868169766704e-140,0.0,2.9485090315025386e-45,1.0470928008649302e-43,2.1594190094689665e-50,0
81,ISIC_9163905,8,6.634536327946648e-90,1.3496653970106886e-66,5.216220664711497e-37,0.0,5.426172891333769e-130,0.0,1.1981555357754691e-25,1.7645915793108277e-17,1.0,0
82,ISIC_0630780,7,5.8865290905046234e-83,8.915549986453752e-62,5.256023987033854e-33,0.0,1.4097127737258835e-130,0.0,1.961461985654033e-16,0.9999999999999947,5.047894122966416e-15,0
83,ISIC_7486871,8,1.9047002167070856e-90,2.5828610033268074e-69,3.273072121305654e-35,0.0,7.928506065199635e-135,0.0,4.725729024126862e-22,1.1150296170680976e-15,0.9999999999999989,0
84,ISIC_5290569,8,6.134884501695273e-95,3.8375650029213e-74,1.2895985707136732e-34,0.0,1.740112197701433e-139,0.0,6.78338464859097e-24,4.412949171835183e-17,1.0,0
85,ISIC_1325342,8,1.6912114864326612e-88,2.0184362791876765e-67,6.633871297438284e-34,0.0,1.1783623839855728e-132,0.0,6.232829579960421e-23,9.77434371705756e-16,0.9999999999999991,0
86,ISIC_0031786,7,4.022305736362267e-92,1.1264280866111024e-71,2.430095448843493e-32,0.0,1.6938812360283357e-136,0.0,2.0712997156053938e-17,1.0,7.084615826122342e-17,0
87,ISIC_2639174,8,1.7545462035901375e-86,3.681171188263441e-64,1.3718028728768143e-34,0.0,6.117581159769939e-134,0.0,7.065604593185763e-23,3.342198742504946e-17,1.0,0
88,ISIC_0057510,4,5.185837331293442e-178,6.082808798232519e-172,6.163843168716383e-176,0.0,1.0,0.0,2.1586561801538134e-173,6.419509566213846e-174,7.228261301413846e-178,0
89,ISIC_6668604,8,9.886831736047207e-91,1.6143879075103664e-70,3.5420866566750294e-35,0.0,4.7211346488243025e-130,0.0,2.3163416223754595e-22,8.67970143306727e-17,1.0,0
90,ISIC_7988726,8,4.563238923419373e-93,6.458427282440688e-74,1.0524609428986826e-39,0.0,8.201161041827181e-137,0.0,2.342127038980424e-23,1.7286240907650694e-17,1.0,0
91,ISIC_1188525,8,7.130251636939272e-94,3.638103406436803e-71,8.570399353783247e-35,0.0,1.8829165159263362e-144,0.0,1.0213989435411732e-22,8.999851550271705e-16,0.9999999999999991,0
92,ISIC_0033329,7,1.681913057248168e-100,1.368564465588641e-69,1.2090584596386478e-34,0.0,4.487183141822174e-136,0.0,3.778953080545949e-23,1.0,2.4740514230594314e-21,0
93,ISIC_0034267,7,3.302968412427581e-83,1.964832263428269e-65,5.828341792883375e-34,0.0,7.0296397470689875e-130,0.0,9.6117022310516e-18,1.0,1.9444193175395656e-18,0
94,ISIC_0670561,8,2.2182690340916508e-94,2.021333974249818e-68,1.1983490464195193e-35,0.0,2.067337363520119e-139,0.0,1.6775713973695243e-22,3.507474618799724e-17,1.0,0
95,ISIC_0068334,4,2.0974019233876736e-39,2.9566980143470943e-78,7.453344377257354e-62,0.0,1.0,0.0,3.1628632411877432e-62,2.1535888366476983e-67,1.249255102308505e-75,0
96,ISIC_3784812,8,2.0870780299634096e-90,7.836943361414593e-67,2.088270366853773e-34,0.0,2.7595847994932502e-133,0.0,1.131175163530906e-20,2.033419769058229e-13,0.9999999999997966,0
97,ISIC_3279911,8,2.0988618761317358e-96,2.7721102317740066e-72,1.271809940069737e-35,0.0,1.381739858589325e-140,0.0,7.397282576126235e-24,8.532890858200621e-17,1.0,0
98,ISIC_2698722,8,4.839957130097503e-90,6.313203885388051e-72,4.0974916526503916e-35,0.0,3.4861499961846376e-132,0.0,5.803238670017575e-24,9.671626037845332e-17,1.0,0
99,ISIC_2635051,8,1.4585925829107669e-99,5.408408820758221e-74,2.5589062472421287e-38,0.0,1.785248630498569e-144,0.0,1.6287876113750678e-24,7.378584703075327e-16,0.9999999999999993,0
100,ISIC_0033711,7,2.4054231854687423e-84,2.3716229425620894e-70,3.652443648290223e-36,0.0,1.6280375963541226e-136,0.0,1.3167045643889275e-18,1.0,3.0038003066507714e-17,0
101,ISIC_4198984,8,6.460424774427693e-90,2.760753520873221e-68,1.037941551733084e-33,0.0,3.401561772779005e-131,0.0,3.885273538194759e-23,6.890449257157879e-16,0.9999999999999993,0
102,ISIC_7861911,8,8.004586352426997e-93,1.1309814530531619e-69,1.226438589795859e-38,0.0,4.152172669686532e-137,0.0,1.852498498361981e-27,4.329694153833111e-18,1.0,0
103,ISIC_0068540,7,6.897423844963523e-93,1.692197447026863e-65,2.7377778008484628e-36,0.0,2.6798809338250187e-134,0.0,3.938834909427404e-22,1.0,7.082130482067342e-20,0
104,ISIC_1393528,8,3.8760487483594625e-88,2.3032250674244693e-68,4.727251735993332e-34,0.0,3.49411107832682e-136,0.0,1.615619365573591e-22,1.2111666556061078e-17,1.0,0
105,ISIC_5666345,8,2.109121135280187e-84,5.383690187750807e-79,5.170534836438136e-45,0.0,1.1243861317720866e-136,0.0,3.356368354918177e-17,5.511109035277682e-16,0.9999999999999993,0
106,ISIC_0027888,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
107,ISIC_3965820,8,9.874389920650217e-98,1.7943461801257856e-71,1.4502884866057466e-35,0.0,1.1848241187514413e-138,0.0,5.871429303721181e-29,1.8264532814686471e-19,1.0,0
108,ISIC_0028901,6,2.0813064109101076e-77,4.326616829766859e-55,3.251958052683428e-29,0.0,1.605736673108315e-119,0.0,0.9999698230784225,3.0176921569976253e-05,7.456901761868404e-15,1
109,ISIC_6997349,8,3.6608473151939943e-90,3.4288689028663464e-72,1.2498678066674985e-33,0.0,1.5190155333510992e-136,0.0,2.5852808990133175e-21,6.056086893533843e-16,0.9999999999999993,0
110,ISIC_0071809,7,2.6030569359685066e-90,4.881465107164197e-65,5.682647307303326e-32,0.0,1.1755481632495408e-130,0.0,1.0896303652848963e-18,1.0,1.7673475850618666e-18,0
111,ISIC_0060636,0,1.0,9.52992944170842e-147,4.04098199927622e-131,0.0,2.3732695060329083e-191,0.0,7.187810253396746e-137,1.471798282095654e-134,1.9396070793260203e-142,0
112,ISIC_1849227,8,1.4605690380767957e-88,7.074686784161249e-69,3.65191479535304e-35,0.0,2.1366990153914465e-135,0.0,1.8928035487253574e-23,1.8420633363571847e-17,1.0,0
113,ISIC_0027954,2,1.5427623983190287e-95,1.3026775455721364e-88,1.0,0.0,3.597909320617503e-141,0.0,1.4797692366097132e-45,3.7746363238916625e-40,1.9969404828622602e-42,0
114,ISIC_0063892,1,1.9708129672559413e-79,1.0,2.3676556601389747e-53,0.0,5.961586860406857e-121,0.0,4.5370470519650364e-45,9.644733817345556e-47,5.989276251460983e-54,0
115,ISIC_0013995_downsampled,6,6.831801106493491e-84,5.311896663664457e-63,5.488024196453541e-33,0.0,1.676758909000976e-118,0.0,0.999999743231448,2.567685509435828e-07,1.1359048707944242e-15,1
116,ISIC_3402149,8,2.744624681333888e-92,1.6814936906338777e-71,4.565949205161496e-35,0.0,2.1985123082484575e-133,0.0,3.784784882670367e-23,8.489794819118991e-17,1.0,0
117,ISIC_4164426,8,1.8973235217649157e-96,5.288014720858605e-69,9.669365494940975e-38,0.0,4.228535046730062e-137,0.0,2.776666342130054e-26,3.3892066938234714e-18,1.0,0
118,ISIC_0032711,7,2.224212408554758e-88,4.135112011321395e-59,5.510796475202404e-32,0.0,1.4974278983381348e-125,0.0,2.309190911842554e-08,0.9999999769028621,5.228733888440768e-12,0
119,ISIC_0029283,7,1.5107343754726962e-88,6.867192790346839e-62,1.2197671295559207e-34,0.0,1.589505448913649e-130,0.0,1.3133204288897822e-19,1.0,1.1850386094973006e-17,0
120,ISIC_8022571,8,4.8256157207026596e-91,3.711118225775364e-70,5.8690296127096904e-36,0.0,4.746495961367262e-135,0.0,4.6009136537145504e-24,4.828194672460649e-18,1.0,0
121,ISIC_3541663,8,1.0834708057351722e-95,1.395680501556402e-74,5.662036423004731e-33,0.0,9.386089311060421e-134,0.0,9.288134967362956e-16,8.739617560911925e-15,0.9999999999999902,0
122,ISIC_1067985,7,4.546792953396206e-94,6.055789441450648e-67,3.1220262000609775e-36,0.0,1.8150148680337287e-132,0.0,8.346312258759137e-21,1.0,1.2298709737447726e-17,0
123,ISIC_9933722,8,2.2158224247119676e-93,4.877339385586241e-70,1.4765344130285455e-35,0.0,3.02091187134108e-137,0.0,4.698362143589373e-25,1.2262726503406191e-17,1.0,0
124,ISIC_0069460,0,3.677251695127728e-18,1.7678352163298767e-36,1.0,0.0,3.4180004392992185e-85,0.0,4.3845827408500755e-27,9.437533432994887e-26,3.415053169866786e-25,0
125,ISIC_5054877,8,2.107196046660405e-89,4.569105530470821e-69,1.3367589762374504e-34,0.0,2.9559336481895343e-134,0.0,2.539508595049185e-17,8.79088768352498e-17,0.9999999999999998,0
126,ISIC_0427209,8,2.6696674807793688e-89,2.4913139824338905e-65,1.2542746195641548e-32,0.0,8.989332488713025e-132,0.0,1.1178482307662608e-15,6.724621928351729e-12,0.9999999999932743,0
127,ISIC_1633379,8,3.450303309053612e-86,7.856131408364003e-67,1.3122088365061977e-33,0.0,1.488525261931783e-131,0.0,8.475011447358748e-23,1.6672903041650417e-17,1.0,0
128,ISIC_8994153,7,1.2685942412634687e-93,1.9890576574823275e-71,6.023846998055227e-40,0.0,1.2988614729594838e-133,0.0,2.4483042107805386e-20,1.0,4.003094749026816e-20,0
129,ISIC_9419454,8,4.456822638665181e-84,2.6715964650969893e-65,1.1523037392122812e-31,0.0,1.1316835647447357e-130,0.0,9.516236828083741e-21,1.273622809975451e-16,0.9999999999999998,0
130,ISIC_0054144,1,2.3736722226086466e-85,1.0,1.365221624051547e-59,0.0,5.1389955123344975e-143,0.0,4.985566457978985e-54,1.3454647468203896e-48,3.732272462778976e-54,0
131,ISIC_5370803,7,2.8159766678728826e-86,2.1924085859876954e-61,2.0868790676259887e-34,0.0,4.149384963120095e-134,0.0,2.5787098510298903e-20,1.0,1.5084903421278866e-20,0
132,ISIC_0072319,7,2.5479372369168517e-86,5.404410153536182e-64,9.505199463544275e-35,0.0,4.61800283211322e-131,0.0,5.470174554364871e-16,0.9999999999999991,3.407920672417714e-16,0
133,ISIC_7011753,7,9.15444148019619e-89,2.818976730619384e-63,1.764698683342918e-33,0.0,5.123132183684445e-128,0.0,4.391645608556882e-19,1.0,2.7346108337989373e-17,0
134,ISIC_5808758,8,3.5521546238113773e-93,1.2327689278584764e-66,1.1071813312748436e-35,0.0,4.1734887496983264e-134,0.0,1.9864547178008038e-23,4.119299355058119e-17,1.0,0
135,ISIC_2538571,8,8.047219189001665e-100,3.3443699030517954e-79,2.050602367919975e-36,0.0,2.1518195068050968e-144,0.0,4.285137834656568e-23,2.997326214451628e-17,1.0,0
136,ISIC_5919355,8,1.0819687928048763e-94,4.400476677881542e-68,4.4500331158918557e-35,0.0,1.0825764135569344e-135,0.0,5.962177483269561e-24,2.1794166952761413e-17,1.0,0
137,ISIC_0029175,7,1.6527449639589193e-83,3.828218164630395e-69,2.88271192531102e-32,0.0,8.731690997786283e-128,0.0,1.7951054107801574e-20,1.0,6.534123212174704e-18,0
138,ISIC_0000427_downsampled,7,4.646705619053098e-84,8.744921023817423e-63,2.2116740917621043e-35,0.0,9.428309906236496e-132,0.0,3.496134591471273e-13,0.999999999999649,1.3812752538229258e-15,0
139,ISIC_6395861,8,5.591050495048305e-97,6.251887405876578e-69,8.113760492746543e-41,0.0,2.1192209538177139e-134,0.0,1.0950695380443435e-25,1.7518570161826542e-17,1.0,0
140,ISIC_0059353,6,8.647822687262316e-92,1.9795984865714934e-62,1.3703321368079305e-34,0.0,1.1953870952960341e-132,0.0,0.9999999999991991,8.00806993614674e-13,8.796625272367677e-22,1
141,ISIC_0032499,7,3.728761233869613e-92,9.832157057466732e-61,6.902243051176049e-35,0.0,3.586107044598611e-133,0.0,4.512616874571483e-18,1.0,1.792472900490675e-17,0
142,ISIC_0054687,0,1.0,6.733248767108092e-74,1.848094178189712e-83,0.0,4.4684079363802346e-154,0.0,1.4304859367588076e-91,1.3641294064942271e-89,8.258829752419897e-95,0
